Datum;Last;Erzeugung;Biomasse;Wasserkraft;Wind_Offshore;Wind_Onshore;Photovoltaik;Sonstige_Erneuerbare;Kernenergie;Kohle;Erdgas;Speicher;Sonstige_Konventionelle
1.1.21 0:00;282.716;125.523;4.512;0.007;0.000;2.776;0.000;4.721;0.000;76.219;32.126;0.000;5.163
1.1.21 0:15;274.471;124.590;4.500;0.007;0.000;2.694;0.000;4.721;0.000;75.046;32.447;0.000;5.175
1.1.21 0:30;272.821;123.566;4.496;0.006;0.000;2.504;0.000;4.721;0.000;74.172;32.516;0.000;5.150
1.1.21 0:45;269.369;122.768;4.496;0.006;0.000;2.427;0.000;4.721;0.000;73.636;32.355;0.000;5.126
1.1.21 1:00;266.685;121.476;4.489;0.007;0.000;2.441;0.000;4.721;0.000;73.437;31.232;0.000;5.150
1.1.21 1:15;264.447;120.261;4.485;0.006;0.000;2.385;0.000;4.721;0.000;72.662;30.889;0.000;5.114
1.1.21 1:30;262.675;119.922;4.489;0.006;0.000;2.303;0.000;4.721;0.000;72.364;30.889;0.000;5.150
1.1.21 1:45;259.553;120.173;4.496;0.006;0.000;2.234;0.000;4.721;0.000;72.583;30.957;0.000;5.175
1.1.21 2:00;271.311;120.388;4.489;0.006;0.000;2.197;0.000;4.721;0.000;73.199;30.614;0.000;5.163
1.1.21 2:15;269.583;120.101;4.489;0.006;0.000;2.163;0.000;4.721;0.000;73.119;30.453;0.000;5.150
1.1.21 2:30;271.216;121.063;4.489;0.006;0.000;2.113;0.000;4.721;0.000;74.132;30.476;0.000;5.126
1.1.21 2:45;261.302;120.654;4.481;0.006;0.000;2.036;0.000;4.721;0.000;74.132;30.201;0.000;5.077
1.1.21 3:00;254.008;120.517;4.477;0.007;0.000;1.973;0.000;4.721;0.000;74.609;29.605;0.000;5.126
1.1.21 3:15;266.994;120.725;4.469;0.006;0.000;1.877;0.000;4.721;0.000;74.947;29.628;0.000;5.077
1.1.21 3:30;265.724;121.378;4.477;0.006;0.000;1.785;0.000;4.721;0.000;75.901;29.399;0.000;5.089
1.1.21 3:45;261.244;121.281;4.477;0.006;0.000;1.737;0.000;4.721;0.000;76.378;28.849;0.000;5.114
1.1.21 4:00;247.269;120.114;4.477;0.006;0.000;1.716;0.000;4.804;0.000;75.464;28.620;0.000;5.027
1.1.21 4:15;261.253;119.523;4.481;0.006;0.000;1.661;0.000;4.804;0.000;74.868;28.689;0.000;5.015
1.1.21 4:30;264.264;119.713;4.473;0.006;0.000;1.626;0.000;4.804;0.000;74.907;28.735;0.000;5.163
1.1.21 4:45;250.667;119.449;4.473;0.006;0.000;1.589;0.000;4.804;0.000;74.987;28.391;0.000;5.200
1.1.21 5:00;235.507;120.443;4.489;0.006;0.000;1.526;0.000;4.804;0.000;75.662;28.758;0.000;5.200
1.1.21 5:15;236.024;120.969;4.508;0.006;0.000;1.433;0.000;4.804;0.000;76.000;29.055;0.000;5.163
1.1.21 5:30;234.204;121.964;4.496;0.006;0.000;1.388;0.000;4.804;0.000;77.073;29.010;0.000;5.187
1.1.21 5:45;234.328;122.851;4.485;0.006;0.000;1.314;0.000;4.804;0.000;77.987;29.055;0.000;5.200
1.1.21 6:00;233.982;124.658;4.524;0.006;0.000;1.343;0.000;4.804;0.000;79.437;29.308;0.000;5.236
1.1.21 6:15;235.426;124.599;4.536;0.006;0.000;1.327;0.000;4.804;0.000;79.477;29.262;0.000;5.187
1.1.21 6:30;235.056;124.124;4.532;0.006;0.000;1.343;0.000;4.804;0.000;79.080;29.147;0.000;5.212
1.1.21 6:45;234.582;122.623;4.539;0.006;0.000;1.306;0.000;4.804;0.000;77.709;29.010;0.000;5.249
1.1.21 7:00;247.163;121.496;4.579;0.006;0.000;1.264;0.000;4.804;0.000;76.219;29.376;0.000;5.249
1.1.21 7:15;242.179;121.558;4.598;0.006;0.000;1.311;0.000;4.804;0.000;76.159;29.468;0.000;5.212
1.1.21 7:30;239.381;122.200;4.606;0.006;0.000;1.325;0.000;4.804;0.000;76.755;29.468;0.000;5.236
1.1.21 7:45;246.747;123.460;4.602;0.006;0.000;1.322;0.000;4.804;0.000;77.371;30.155;0.000;5.200
1.1.21 8:00;239.613;125.015;4.649;0.006;0.000;1.346;0.004;4.804;0.000;77.570;31.461;0.000;5.175
1.1.21 8:15;239.137;124.741;4.665;0.006;0.000;1.367;0.015;4.804;0.000;77.133;31.576;0.000;5.175
1.1.21 8:30;241.548;125.065;4.677;0.006;0.000;1.409;0.039;4.804;0.000;77.033;31.897;0.000;5.200
1.1.21 8:45;254.920;125.593;4.680;0.006;0.000;1.399;0.083;4.804;0.000;76.735;32.699;0.000;5.187
1.1.21 9:00;270.078;126.334;4.649;0.006;0.000;1.436;0.142;4.804;0.000;76.060;34.051;0.000;5.187
1.1.21 9:15;272.695;126.506;4.653;0.006;0.000;1.430;0.206;4.804;0.000;75.881;34.326;0.000;5.200
1.1.21 9:30;261.422;127.322;4.688;0.006;0.000;1.388;0.284;4.804;0.000;76.099;34.853;0.000;5.200
1.1.21 9:45;257.177;126.984;4.677;0.006;0.000;1.362;0.359;4.804;0.000;75.106;35.472;0.000;5.200
1.1.21 10:00;266.560;127.581;4.677;0.006;0.000;1.351;0.437;4.804;0.000;74.132;36.938;0.000;5.236
1.1.21 10:15;272.139;127.396;4.692;0.006;0.000;1.293;0.509;4.804;0.000;73.755;37.076;0.000;5.261
1.1.21 10:30;266.117;125.739;4.688;0.006;0.000;1.230;0.581;4.804;0.000;71.728;37.465;0.000;5.236
1.1.21 10:45;269.160;126.190;4.704;0.006;0.000;1.206;0.644;4.804;0.000;71.808;37.832;0.000;5.187
1.1.21 11:00;288.757;126.633;4.700;0.006;0.000;1.166;0.701;4.804;0.000;71.768;38.313;0.000;5.175
1.1.21 11:15;300.124;128.353;4.692;0.006;0.000;1.118;0.752;4.804;0.000;71.569;40.261;0.000;5.150
1.1.21 11:30;302.366;130.707;4.704;0.006;0.000;1.031;0.796;4.804;0.000;71.649;42.529;0.000;5.187
1.1.21 11:45;286.381;128.325;4.688;0.006;0.000;0.989;0.830;4.804;0.000;69.225;42.621;0.000;5.163
1.1.21 12:00;291.238;128.554;4.641;0.006;0.000;0.952;0.870;4.804;0.000;69.503;42.529;0.000;5.249
1.1.21 12:15;309.125;128.686;4.633;0.006;0.000;0.886;0.887;4.804;0.000;69.741;42.529;0.000;5.200
1.1.21 12:30;316.275;129.256;4.645;0.006;0.000;0.849;0.886;4.804;0.000;70.039;42.827;0.000;5.200
1.1.21 12:45;319.327;129.047;4.645;0.006;0.000;0.809;0.866;4.804;0.000;70.019;42.735;0.000;5.163
1.1.21 13:00;298.993;128.501;4.618;0.006;0.000;0.767;0.831;4.804;0.000;69.980;42.346;0.000;5.150
1.1.21 13:15;300.366;128.257;4.586;0.006;0.000;0.767;0.797;4.804;0.000;69.702;42.346;0.000;5.249
1.1.21 13:30;317.165;128.275;4.594;0.006;0.000;0.764;0.756;4.804;0.000;69.562;42.552;0.000;5.236
1.1.21 13:45;319.744;128.167;4.586;0.006;0.000;0.767;0.694;4.804;0.000;69.463;42.598;0.000;5.249
1.1.21 14:00;322.508;127.599;4.575;0.006;0.000;0.777;0.615;4.804;0.000;69.205;42.369;0.000;5.249
1.1.21 14:15;305.798;128.509;4.575;0.006;0.000;0.812;0.537;4.804;0.000;69.264;43.262;0.000;5.249
1.1.21 14:30;312.600;128.643;4.594;0.006;0.000;0.836;0.456;4.804;0.000;69.105;43.606;0.000;5.236
1.1.21 14:45;312.764;129.745;4.586;0.006;0.000;0.867;0.374;4.804;0.000;69.245;44.614;0.000;5.249
1.1.21 15:00;295.567;130.689;4.594;0.006;0.000;0.960;0.290;4.804;0.000;70.337;44.523;0.000;5.175
1.1.21 15:15;300.465;131.784;4.602;0.006;0.000;0.997;0.204;4.804;0.000;71.092;44.866;0.000;5.212
1.1.21 15:30;300.800;133.155;4.598;0.006;0.000;1.052;0.127;4.804;0.000;71.410;45.920;0.000;5.236
1.1.21 15:45;300.633;133.760;4.586;0.006;0.000;1.132;0.065;4.804;0.000;71.390;46.539;0.000;5.236
1.1.21 16:00;304.343;135.097;4.641;0.006;0.000;1.232;0.025;4.804;0.000;71.649;47.479;0.000;5.261
1.1.21 16:15;304.616;135.967;4.661;0.006;0.000;1.348;0.006;4.804;0.000;72.046;47.822;0.000;5.273
1.1.21 16:30;309.326;136.694;4.661;0.007;0.000;1.483;0.001;4.804;0.000;72.543;47.960;0.000;5.236
1.1.21 16:45;316.924;137.722;4.704;0.006;0.000;1.613;0.000;4.804;0.000;73.318;48.029;0.000;5.249
1.1.21 17:00;316.996;138.727;4.739;0.006;0.000;1.737;0.000;4.804;0.000;74.232;47.960;0.000;5.249
1.1.21 17:15;315.382;140.021;4.759;0.007;0.000;1.867;0.000;4.804;0.000;75.046;48.326;0.000;5.212
1.1.21 17:30;314.396;140.105;4.763;0.007;0.000;2.017;0.000;4.804;0.000;75.265;48.074;0.000;5.175
1.1.21 17:45;316.293;140.176;4.786;0.006;0.000;2.110;0.000;4.804;0.000;75.404;47.891;0.000;5.175
1.1.21 18:00;314.130;140.411;4.774;0.007;0.000;2.208;0.000;4.804;0.000;74.768;48.601;0.000;5.249
1.1.21 18:15;313.457;140.388;4.771;0.006;0.000;2.356;0.000;4.804;0.000;74.788;48.464;0.000;5.200
1.1.21 18:30;314.245;140.368;4.767;0.007;0.000;2.414;0.000;4.804;0.000;74.768;48.533;0.000;5.077
1.1.21 18:45;313.373;140.211;4.774;0.006;0.000;2.467;0.000;4.804;0.000;74.649;48.372;0.000;5.138
1.1.21 19:00;245.230;140.883;4.790;0.007;0.000;2.512;0.000;4.804;0.000;75.146;48.487;0.000;5.138
1.1.21 19:15;242.811;140.889;4.782;0.006;0.000;2.559;0.000;4.804;0.000;75.126;48.510;0.000;5.101
1.1.21 19:30;239.724;141.239;4.771;0.006;0.000;2.636;0.000;4.804;0.000;75.205;48.716;0.000;5.101
1.1.21 19:45;237.357;140.385;4.767;0.006;0.000;2.686;0.000;4.804;0.000;74.430;48.579;0.000;5.114
1.1.21 20:00;236.173;140.341;4.739;0.007;0.000;2.723;0.000;4.804;0.000;74.172;48.647;0.000;5.249
1.1.21 20:15;233.024;140.589;4.731;0.006;0.000;2.745;0.000;4.804;0.000;74.132;48.922;0.000;5.249
1.1.21 20:30;228.890;139.378;4.724;0.006;0.000;2.803;0.000;4.804;0.000;73.914;47.891;0.000;5.236
1.1.21 20:45;225.583;138.429;4.716;0.006;0.000;2.840;0.000;4.804;0.000;73.556;47.295;0.000;5.212
1.1.21 21:00;223.412;138.738;4.700;0.006;0.000;2.893;0.000;4.804;0.000;72.920;48.166;0.000;5.249
1.1.21 21:15;220.533;137.703;4.680;0.007;0.000;2.919;0.000;4.804;0.000;71.828;48.143;0.000;5.322
1.1.21 21:30;220.042;136.971;4.661;0.007;0.000;2.961;0.000;4.804;0.000;71.132;48.120;0.000;5.286
1.1.21 21:45;217.407;137.049;4.673;0.007;0.000;2.932;0.000;4.804;0.000;71.092;48.281;0.000;5.261
1.1.21 22:00;218.915;135.662;4.637;0.007;0.000;3.006;0.000;4.721;0.000;71.092;46.975;0.000;5.224
1.1.21 22:15;217.163;134.976;4.633;0.007;0.000;3.112;0.000;4.721;0.000;70.854;46.425;0.000;5.224
1.1.21 22:30;214.126;134.748;4.637;0.007;0.000;3.149;0.000;4.721;0.000;70.735;46.287;0.000;5.212
1.1.21 22:45;211.855;133.569;4.633;0.007;0.000;3.146;0.000;4.721;0.000;69.860;45.989;0.000;5.212
1.1.21 23:00;306.591;130.948;4.606;0.007;0.000;3.080;0.000;4.721;0.000;69.364;43.996;0.000;5.175
1.1.21 23:15;297.534;129.287;4.579;0.006;0.000;3.033;0.000;4.721;0.000;68.847;42.987;0.000;5.114
1.1.21 23:30;281.304;127.550;4.571;0.007;0.000;3.046;0.000;4.721;0.000;69.245;40.811;0.000;5.150
1.1.21 23:45;285.069;125.071;4.583;0.007;0.000;3.059;0.000;4.721;0.000;69.225;38.290;0.000;5.187
2.1.21 0:00;295.796;122.970;4.516;0.006;0.000;3.022;0.000;4.721;0.000;70.317;35.151;0.000;5.236
2.1.21 0:15;280.213;122.958;4.528;0.006;0.000;2.988;0.000;4.721;0.000;70.317;35.174;0.000;5.224
2.1.21 0:30;270.284;122.934;4.524;0.006;0.000;2.983;0.000;4.721;0.000;70.933;34.555;0.000;5.212
2.1.21 0:45;273.988;122.334;4.539;0.007;0.000;2.972;0.000;4.721;0.000;70.914;33.982;0.000;5.200
2.1.21 1:00;284.567;121.186;4.528;0.006;0.000;2.927;0.000;4.721;0.000;71.450;32.538;0.000;5.015
2.1.21 1:15;272.964;120.783;4.512;0.006;0.000;2.895;0.000;4.721;0.000;71.192;32.516;0.000;4.941
2.1.21 1:30;258.336;120.564;4.489;0.006;0.000;2.877;0.000;4.721;0.000;71.291;32.263;0.000;4.917
2.1.21 1:45;274.061;119.038;4.473;0.006;0.000;2.797;0.000;4.721;0.000;69.940;32.172;0.000;4.929
2.1.21 2:00;254.454;117.821;4.496;0.006;0.000;2.763;0.000;4.721;0.000;69.841;31.003;0.000;4.991
2.1.21 2:15;247.970;117.332;4.516;0.006;0.000;2.739;0.000;4.721;0.000;69.264;31.095;0.000;4.991
2.1.21 2:30;248.177;117.276;4.512;0.006;0.000;2.713;0.000;4.721;0.000;69.264;31.118;0.000;4.941
2.1.21 2:45;256.723;116.632;4.520;0.006;0.000;2.694;0.000;4.721;0.000;68.688;31.049;0.000;4.954
2.1.21 3:00;258.809;115.999;4.512;0.007;0.000;2.708;0.000;4.721;0.000;68.231;30.843;0.000;4.978
2.1.21 3:15;240.340;115.970;4.524;0.006;0.000;2.713;0.000;4.721;0.000;68.072;30.980;0.000;4.954
2.1.21 3:30;248.815;116.231;4.528;0.006;0.000;2.715;0.000;4.721;0.000;68.152;31.118;0.000;4.991
2.1.21 3:45;253.660;117.036;4.508;0.006;0.000;2.705;0.000;4.721;0.000;68.748;31.370;0.000;4.978
2.1.21 4:00;229.616;117.978;4.508;0.006;0.000;2.705;0.000;4.804;0.000;69.423;31.553;0.000;4.978
2.1.21 4:15;242.189;118.461;4.516;0.006;0.000;2.694;0.000;4.804;0.000;70.059;31.416;0.000;4.966
2.1.21 4:30;253.266;118.982;4.516;0.006;0.000;2.628;0.000;4.804;0.000;70.357;31.668;0.000;5.003
2.1.21 4:45;261.516;119.634;4.508;0.006;0.000;2.562;0.000;4.804;0.000;71.013;31.714;0.000;5.027
2.1.21 5:00;244.558;121.222;4.516;0.006;0.000;2.446;0.000;4.804;0.000;72.205;32.218;0.000;5.027
2.1.21 5:15;248.628;121.227;4.516;0.006;0.000;2.403;0.000;4.804;0.000;72.424;32.034;0.000;5.040
2.1.21 5:30;260.669;121.593;4.520;0.006;0.000;2.374;0.000;4.804;0.000;72.642;32.195;0.000;5.052
2.1.21 5:45;267.994;122.459;4.516;0.006;0.000;2.329;0.000;4.804;0.000;72.881;32.859;0.000;5.064
2.1.21 6:00;246.704;123.236;4.555;0.006;0.000;2.285;0.000;4.804;0.000;72.940;33.570;0.000;5.077
2.1.21 6:15;258.652;124.314;4.559;0.006;0.000;2.218;0.000;4.804;0.000;74.172;33.478;0.000;5.077
2.1.21 6:30;274.519;125.858;4.536;0.006;0.000;2.166;0.000;4.804;0.000;75.642;33.615;0.000;5.089
2.1.21 6:45;278.887;127.448;4.555;0.006;0.000;2.123;0.000;4.804;0.000;76.696;34.188;0.000;5.077
2.1.21 7:00;251.903;129.962;4.586;0.006;0.000;2.089;0.000;4.804;0.000;77.391;36.021;0.000;5.064
2.1.21 7:15;264.142;130.661;4.610;0.006;0.000;1.991;0.000;4.804;0.000;78.027;36.159;0.000;5.064
2.1.21 7:30;282.833;131.074;4.610;0.006;0.000;1.930;0.000;4.804;0.000;78.384;36.251;0.000;5.089
2.1.21 7:45;285.732;131.954;4.618;0.006;0.000;1.893;0.000;4.804;0.000;78.583;36.961;0.000;5.089
2.1.21 8:00;268.877;136.555;4.645;0.006;0.000;1.856;0.007;4.804;0.000;79.557;40.604;0.000;5.077
2.1.21 8:15;261.774;138.573;4.653;0.006;0.000;1.795;0.014;4.804;0.000;80.749;41.475;0.000;5.077
2.1.21 8:30;271.583;140.546;4.677;0.007;0.000;1.761;0.031;4.804;0.000;81.226;42.965;0.000;5.077
2.1.21 8:45;269.610;142.365;4.669;0.007;0.000;1.698;0.061;4.804;0.000;81.941;44.110;0.000;5.077
2.1.21 9:00;274.211;146.272;4.684;0.006;0.000;1.637;0.102;4.804;0.000;82.438;47.524;0.000;5.077
2.1.21 9:15;297.787;147.323;4.677;0.007;0.000;1.573;0.152;4.804;0.000;83.133;47.914;0.000;5.064
2.1.21 9:30;309.218;145.698;4.708;0.007;0.000;1.467;0.202;4.804;0.000;83.411;46.035;0.000;5.064
2.1.21 9:45;316.313;148.428;4.743;0.007;0.000;1.362;0.258;4.804;0.000;83.908;48.258;0.000;5.089
2.1.21 10:00;302.117;149.137;4.739;0.006;0.000;1.261;0.315;4.804;0.000;84.345;48.601;0.000;5.064
2.1.21 10:15;323.786;150.187;4.739;0.006;0.000;1.192;0.376;4.804;0.000;85.299;48.693;0.000;5.077
2.1.21 10:30;333.487;151.253;4.735;0.006;0.000;1.095;0.424;4.804;0.000;85.915;49.197;0.000;5.077
2.1.21 10:45;335.148;151.812;4.731;0.006;0.000;1.042;0.484;4.804;0.000;86.471;49.197;0.000;5.077
2.1.21 11:00;326.345;151.675;4.724;0.006;0.000;0.968;0.547;4.804;0.000;86.531;49.106;0.000;4.991
2.1.21 11:15;332.643;152.124;4.716;0.006;0.000;0.902;0.589;4.804;0.000;86.650;49.381;0.000;5.077
2.1.21 11:30;341.817;152.078;4.712;0.006;0.000;0.857;0.621;4.804;0.000;86.690;49.312;0.000;5.077
2.1.21 11:45;337.285;151.772;4.720;0.006;0.000;0.783;0.648;4.804;0.000;86.630;49.106;0.000;5.077
2.1.21 12:00;323.499;151.256;4.680;0.006;0.000;0.719;0.674;4.804;0.000;86.372;48.899;0.000;5.101
2.1.21 12:15;342.522;151.243;4.673;0.006;0.000;0.695;0.691;4.804;0.000;86.372;48.876;0.000;5.126
2.1.21 12:30;346.170;151.101;4.665;0.006;0.000;0.650;0.683;4.804;0.000;86.372;48.808;0.000;5.114
2.1.21 12:45;348.532;150.948;4.657;0.006;0.000;0.621;0.660;4.804;0.000;86.372;48.739;0.000;5.089
2.1.21 13:00;336.412;150.864;4.645;0.006;0.000;0.600;0.623;4.804;0.000;86.312;48.785;0.000;5.089
2.1.21 13:15;332.974;150.928;4.630;0.006;0.000;0.600;0.589;4.804;0.000;86.253;48.945;0.000;5.101
2.1.21 13:30;344.075;150.932;4.626;0.006;0.000;0.600;0.536;4.804;0.000;86.431;48.876;0.000;5.052
2.1.21 13:45;346.959;151.474;4.645;0.006;0.000;0.629;0.484;4.804;0.000;86.690;49.151;0.000;5.064
2.1.21 14:00;332.781;151.113;4.630;0.006;0.000;0.653;0.420;4.804;0.000;86.670;48.854;0.000;5.077
2.1.21 14:15;330.863;150.829;4.657;0.006;0.000;0.711;0.358;4.804;0.000;86.730;48.487;0.000;5.077
2.1.21 14:30;345.267;150.590;4.657;0.006;0.000;0.759;0.291;4.804;0.000;86.888;48.120;0.000;5.064
2.1.21 14:45;347.055;150.168;4.665;0.006;0.000;0.788;0.230;4.804;0.000;86.491;48.120;0.000;5.064
2.1.21 15:00;325.686;150.067;4.633;0.006;0.000;0.854;0.177;4.804;0.000;86.352;48.189;0.000;5.052
2.1.21 15:15;326.338;150.084;4.649;0.006;0.000;0.878;0.125;4.804;0.000;86.312;48.258;0.000;5.052
2.1.21 15:30;337.612;150.195;4.645;0.006;0.000;0.931;0.084;4.804;0.000;86.451;48.235;0.000;5.040
2.1.21 15:45;347.155;150.222;4.657;0.006;0.000;0.962;0.044;4.804;0.000;86.312;48.372;0.000;5.064
2.1.21 16:00;335.657;150.514;4.692;0.006;0.000;1.036;0.015;4.804;0.000;86.511;48.372;0.000;5.077
2.1.21 16:15;330.040;151.578;4.708;0.006;0.000;1.111;0.001;4.804;0.000;87.226;48.670;0.000;5.052
2.1.21 16:30;343.660;152.544;4.712;0.006;0.000;1.174;0.000;4.804;0.000;88.081;48.716;0.000;5.052
2.1.21 16:45;354.320;153.399;4.739;0.006;0.000;1.245;0.000;4.804;0.000;88.895;48.670;0.000;5.040
2.1.21 17:00;348.618;153.563;4.763;0.006;0.000;1.309;0.000;4.804;0.000;88.637;48.968;0.000;5.077
2.1.21 17:15;340.760;153.667;4.774;0.006;0.000;1.362;0.000;4.804;0.000;88.816;48.854;0.000;5.052
2.1.21 17:30;352.861;153.763;4.790;0.006;0.000;1.433;0.000;4.804;0.000;88.756;48.922;0.000;5.052
2.1.21 17:45;361.188;154.089;4.794;0.006;0.000;1.528;0.000;4.804;0.000;88.776;49.128;0.000;5.052
2.1.21 18:00;351.850;153.909;4.782;0.006;0.000;1.647;0.000;4.804;0.000;88.637;48.968;0.000;5.064
2.1.21 18:15;346.952;154.872;4.778;0.006;0.000;1.785;0.000;4.804;0.000;89.571;48.876;0.000;5.052
2.1.21 18:30;359.869;154.886;4.794;0.006;0.000;1.885;0.000;4.804;0.000;89.491;48.854;0.000;5.052
2.1.21 18:45;358.823;154.656;4.798;0.006;0.000;1.983;0.000;4.804;0.000;89.094;48.968;0.000;5.003
2.1.21 19:00;262.813;154.535;4.806;0.006;0.000;2.070;0.000;4.804;0.000;88.637;49.197;0.000;5.015
2.1.21 19:15;260.602;154.783;4.794;0.006;0.000;2.131;0.000;4.804;0.000;88.478;49.518;0.000;5.052
2.1.21 19:30;259.530;154.822;4.798;0.006;0.000;2.197;0.000;4.804;0.000;88.518;49.472;0.000;5.027
2.1.21 19:45;257.437;154.633;4.774;0.006;0.000;2.261;0.000;4.804;0.000;88.379;49.358;0.000;5.052
2.1.21 20:00;254.054;154.086;4.759;0.006;0.000;2.311;0.000;4.804;0.000;88.220;48.922;0.000;5.064
2.1.21 20:15;249.931;153.745;4.735;0.006;0.000;2.374;0.000;4.804;0.000;87.783;48.991;0.000;5.052
2.1.21 20:30;245.582;153.579;4.731;0.006;0.000;2.443;0.000;4.804;0.000;87.485;49.083;0.000;5.027
2.1.21 20:45;238.649;152.908;4.735;0.006;0.000;2.517;0.000;4.804;0.000;87.147;48.647;0.000;5.052
2.1.21 21:00;237.916;152.625;4.700;0.006;0.000;2.591;0.000;4.804;0.000;87.087;48.372;0.000;5.064
2.1.21 21:15;231.716;151.534;4.692;0.006;0.000;2.657;0.000;4.804;0.000;85.835;48.487;0.000;5.052
2.1.21 21:30;229.086;150.948;4.696;0.006;0.000;2.782;0.000;4.804;0.000;85.180;48.441;0.000;5.040
2.1.21 21:45;226.430;150.352;4.688;0.006;0.000;2.877;0.000;4.804;0.000;84.564;48.349;0.000;5.064
2.1.21 22:00;225.782;149.125;4.657;0.006;0.000;3.022;0.000;4.804;0.000;83.670;47.914;0.000;5.052
2.1.21 22:15;223.394;146.729;4.633;0.006;0.000;3.165;0.000;4.804;0.000;83.113;45.943;0.000;5.064
2.1.21 22:30;220.359;145.198;4.641;0.006;0.000;3.258;0.000;4.804;0.000;82.696;44.729;0.000;5.064
2.1.21 22:45;217.363;142.527;4.641;0.006;0.000;3.369;0.000;4.804;0.000;82.160;42.483;0.000;5.064
2.1.21 23:00;288.047;138.818;4.606;0.006;0.000;3.493;0.000;4.804;0.000;80.928;39.917;0.000;5.064
2.1.21 23:15;300.332;136.179;4.598;0.006;0.000;3.607;0.000;4.804;0.000;79.477;38.611;0.000;5.077
2.1.21 23:30;307.985;134.511;4.583;0.006;0.000;3.749;0.000;4.804;0.000;78.623;37.694;0.000;5.052
2.1.21 23:45;304.101;132.470;4.594;0.006;0.000;3.940;0.000;4.804;0.000;77.192;36.869;0.000;5.064
3.1.21 0:00;277.540;126.660;4.559;0.006;0.000;4.109;0.000;4.804;0.000;76.338;31.645;0.000;5.200
3.1.21 0:15;295.190;125.036;4.551;0.006;0.000;4.215;0.000;4.804;0.000;75.086;31.187;0.000;5.187
3.1.21 0:30;299.712;121.794;4.555;0.006;0.000;4.395;0.000;4.804;0.000;73.298;29.537;0.000;5.200
3.1.21 0:45;285.419;118.345;4.547;0.006;0.000;4.532;0.000;4.804;0.000;71.688;27.543;0.000;5.224
3.1.21 1:00;273.888;117.066;4.532;0.006;0.000;4.725;0.000;4.804;0.000;71.231;26.581;0.000;5.187
3.1.21 1:15;287.919;116.212;4.536;0.006;0.000;4.873;0.000;4.804;0.000;70.258;26.512;0.000;5.224
3.1.21 1:30;280.723;113.772;4.524;0.006;0.000;5.019;0.000;4.804;0.000;68.052;26.168;0.000;5.200
3.1.21 1:45;251.994;112.780;4.551;0.006;0.000;5.116;0.000;4.804;0.000;66.602;26.489;0.000;5.212
3.1.21 2:00;258.044;111.356;4.543;0.006;0.000;5.270;0.000;4.804;0.000;65.549;25.985;0.000;5.200
3.1.21 2:15;267.402;110.117;4.539;0.006;0.000;5.439;0.000;4.804;0.000;64.317;25.825;0.000;5.187
3.1.21 2:30;264.703;108.925;4.532;0.006;0.000;5.542;0.000;4.804;0.000;62.926;25.916;0.000;5.200
3.1.21 2:45;264.654;107.209;4.512;0.006;0.000;5.719;0.000;4.804;0.000;61.396;25.572;0.000;5.200
3.1.21 3:00;241.374;106.540;4.508;0.006;0.000;5.788;0.000;4.804;0.000;60.502;25.733;0.000;5.200
3.1.21 3:15;260.499;106.289;4.508;0.006;0.000;5.928;0.000;4.804;0.000;59.985;25.870;0.000;5.187
3.1.21 3:30;266.918;105.562;4.492;0.006;0.000;6.089;0.000;4.886;0.000;59.409;25.504;0.000;5.175
3.1.21 3:45;251.223;103.243;4.524;0.006;0.000;6.174;0.000;4.886;0.000;56.826;25.664;0.000;5.163
3.1.21 4:00;241.542;101.925;4.532;0.006;0.000;6.293;0.000;4.886;0.000;55.356;25.664;0.000;5.187
3.1.21 4:15;263.341;101.604;4.516;0.006;0.000;6.494;0.000;4.886;0.000;54.780;25.710;0.000;5.212
3.1.21 4:30;267.515;100.660;4.532;0.006;0.000;6.610;0.000;4.886;0.000;53.727;25.687;0.000;5.212
3.1.21 4:45;265.544;99.405;4.516;0.006;0.000;6.745;0.000;4.804;0.000;52.435;25.687;0.000;5.212
3.1.21 5:00;248.922;99.433;4.532;0.006;0.000;6.959;0.000;4.804;0.000;51.958;25.962;0.000;5.212
3.1.21 5:15;264.475;99.437;4.528;0.006;0.000;7.298;0.000;4.804;0.000;51.720;25.870;0.000;5.212
3.1.21 5:30;261.799;99.704;4.536;0.006;0.000;7.483;0.000;4.804;0.000;51.918;25.733;0.000;5.224
3.1.21 5:45;245.055;99.744;4.536;0.006;0.000;7.478;0.000;4.804;0.000;51.839;25.870;0.000;5.212
3.1.21 6:00;260.801;99.371;4.571;0.006;0.000;7.684;0.000;4.804;0.000;50.985;26.122;0.000;5.200
3.1.21 6:15;264.713;100.094;4.579;0.006;0.000;7.983;0.000;4.804;0.000;51.422;26.077;0.000;5.224
3.1.21 6:30;248.561;101.363;4.575;0.006;0.000;8.287;0.000;4.804;0.000;52.415;26.077;0.000;5.200
3.1.21 6:45;252.807;102.414;4.575;0.006;0.000;8.464;0.000;4.804;0.000;53.568;25.847;0.000;5.150
3.1.21 7:00;265.032;104.048;4.630;0.006;0.000;8.715;0.000;4.804;0.000;54.382;26.397;0.000;5.114
3.1.21 7:15;268.357;104.836;4.610;0.006;0.000;8.863;0.000;4.804;0.000;54.641;26.787;0.000;5.126
3.1.21 7:30;245.464;105.215;4.637;0.006;0.000;8.950;0.000;4.804;0.000;54.939;26.741;0.000;5.138
3.1.21 7:45;244.664;106.366;4.637;0.006;0.000;8.971;0.000;4.804;0.000;55.813;26.947;0.000;5.187
