Datum;Last;Erzeugung;Biomasse;Wasserkraft;Wind_Offshore;Wind_Onshore;Photovoltaik;Sonstige_Erneuerbare;Kernenergie;Kohle;Erdgas;Speicher;Sonstige_Konventionelle
01.01.2021 00:00;481.431;723.843;7.373;0.123;22.236;134.4;0;98.901;352.289;39.127;51.173;0.161;18.06
01.01.2021 00:15;479.955;720.984;7.354;0.12;23.021;130.432;0;98.901;352.635;38.525;51.684;0.209;18.103
01.01.2021 00:30;471.607;714.882;7.347;0.12;26.422;121.216;0;98.901;352.808;38.077;51.794;0.18;18.017
01.01.2021 00:45;464.737;712.853;7.347;0.119;28.514;117.504;0;98.901;352.982;37.801;51.538;0.216;17.931
01.01.2021 01:00;458.454;710.956;7.334;0.124;27.73;118.144;0;98.901;352.982;37.699;49.75;0.275;18.017
01.01.2021 01:15;450.124;706.166;7.328;0.119;26.945;115.456;0;98.901;352.808;37.301;49.202;0.218;17.888
01.01.2021 01:30;441.694;700.244;7.334;0.118;24.852;111.488;0;98.901;352.982;37.148;49.202;0.202;18.017
01.01.2021 01:45;435.219;696.166;7.347;0.118;23.806;108.16;0;98.901;352.982;37.261;49.312;0.176;18.103
01.01.2021 02:00;430.165;691.586;7.334;0.118;20.928;106.368;0;98.901;353.155;37.577;48.764;0.381;18.06
01.01.2021 02:15;423.366;688.56;7.334;0.116;19.882;104.704;0;98.901;353.328;37.536;48.509;0.233;18.017
01.01.2021 02:30;417.148;685.662;7.334;0.117;19.097;102.272;0;98.901;353.328;38.056;48.545;0.081;17.931
01.01.2021 02:45;411.296;681.758;7.322;0.116;19.882;98.56;0;98.901;352.982;38.056;48.107;0.073;17.759
01.01.2021 03:00;410.068;678.003;7.315;0.122;20.143;95.488;0;98.901;352.635;38.301;47.158;0.009;17.931
01.01.2021 03:15;406.844;674.363;7.302;0.117;20.405;90.88;0;98.901;353.328;38.474;47.195;0.002;17.759
01.01.2021 03:30;405.731;670.676;7.315;0.117;21.19;86.4;0;98.901;353.155;38.964;46.83;0.002;17.802
01.01.2021 03:45;403.482;668.61;7.315;0.116;21.974;84.096;0;98.901;353.155;39.209;45.954;0.002;17.888
01.01.2021 04:00;404.954;666.353;7.315;0.116;20.143;83.072;0;100.636;353.155;38.74;45.589;0;17.587
01.01.2021 04:15;404.026;662.913;7.322;0.116;19.62;80.384;0;100.636;353.155;38.434;45.698;0.004;17.544
01.01.2021 04:30;406.369;660.801;7.309;0.115;19.097;78.72;0;100.636;352.635;38.454;45.771;0.004;18.06
01.01.2021 04:45;406.83;658.543;7.309;0.115;18.835;76.928;0;100.636;352.808;38.495;45.224;0.004;18.189
01.01.2021 05:00;414.431;660.736;7.334;0.115;22.759;73.856;0;100.636;353.155;38.842;45.808;0.042;18.189
01.01.2021 05:15;415.877;660.452;7.366;0.115;26.945;69.376;0;100.636;352.635;39.015;46.282;0.022;18.06
01.01.2021 05:30;418.709;662.731;7.347;0.114;30.869;67.2;0;100.636;352.635;39.566;46.209;0.009;18.146
01.01.2021 05:45;416.762;662.057;7.328;0.114;32.7;63.616;0;100.636;353.155;40.035;46.282;0.002;18.189
01.01.2021 06:00;418.33;666.681;7.392;0.115;34.531;65.024;0;100.636;353.155;40.78;46.684;0.046;18.318
01.01.2021 06:15;418.068;667.234;7.411;0.116;36.101;64.256;0;100.636;353.155;40.8;46.611;0.002;18.146
01.01.2021 06:30;422.386;665.351;7.405;0.116;33.746;65.024;0;100.636;353.155;40.596;46.428;0.013;18.232
01.01.2021 06:45;422.776;658.197;7.418;0.117;29.038;63.232;0;100.636;353.155;39.892;46.209;0.139;18.361
01.01.2021 07:00;422.796;654.417;7.482;0.116;27.468;61.184;0;100.636;352.982;39.127;46.793;0.268;18.361
01.01.2021 07:15;422.93;655.725;7.514;0.116;26.16;63.488;0;100.636;352.982;39.097;46.939;0.561;18.232
01.01.2021 07:30;429.773;655.771;7.526;0.116;25.114;64.128;0;100.636;352.982;39.403;46.939;0.609;18.318
01.01.2021 07:45;436.907;655.252;7.52;0.116;23.282;64;0;100.636;353.155;39.719;48.034;0.601;18.189
01.01.2021 08:00;444.813;660.051;7.597;0.115;25.114;65.152;0.199;100.636;353.155;39.821;50.115;0.044;18.103
01.01.2021 08:15;451.595;660.999;7.622;0.114;24.59;66.176;0.695;100.636;353.155;39.596;50.297;0.015;18.103
01.01.2021 08:30;456.964;663.058;7.642;0.114;22.759;68.224;1.787;100.636;353.328;39.545;50.808;0.026;18.189
01.01.2021 08:45;462.758;664.471;7.648;0.118;21.713;67.712;3.773;100.636;353.155;39.392;52.086;0.092;18.146
01.01.2021 09:00;469.936;666.856;7.597;0.114;17.789;69.504;6.455;100.636;353.328;39.046;54.239;0.002;18.146
01.01.2021 09:15;479.063;667.131;7.603;0.115;14.911;69.248;9.4;100.636;353.328;38.954;54.677;0.07;18.189
01.01.2021 09:30;490.186;669.089;7.661;0.118;14.388;67.2;12.942;100.636;353.328;39.066;55.517;0.044;18.189
01.01.2021 09:45;500.051;675.791;7.642;0.118;18.312;65.92;16.351;100.636;353.501;38.556;56.502;0.064;18.189
01.01.2021 10:00;511.72;688.086;7.642;0.115;25.637;65.408;19.893;100.636;353.501;38.056;58.838;0.042;18.318
01.01.2021 10:15;522.458;692.902;7.667;0.116;29.822;62.592;23.203;100.636;353.501;37.862;59.057;0.042;18.404
01.01.2021 10:30;532.376;692.958;7.661;0.116;30.346;59.52;26.48;100.636;353.328;36.822;59.678;0.053;18.318
01.01.2021 10:45;538.421;695.994;7.686;0.116;31.13;58.368;29.327;100.636;353.328;36.863;60.262;0.132;18.146
01.01.2021 11:00;550.845;698.421;7.68;0.116;31.915;56.448;31.942;100.636;353.674;36.842;61.028;0.037;18.103
01.01.2021 11:15;562.757;703.014;7.667;0.116;33.746;54.144;34.259;100.636;353.501;36.74;64.131;0.057;18.017
01.01.2021 11:30;571.695;710.178;7.686;0.117;39.502;49.92;36.278;100.636;353.328;36.781;67.744;0.04;18.146
01.01.2021 11:45;575.131;709.334;7.661;0.116;40.548;47.872;37.8;100.636;353.155;35.537;67.89;0.059;18.06
01.01.2021 12:00;580.993;709.602;7.584;0.117;40.548;46.08;39.621;100.636;352.982;35.68;67.744;0.249;18.361
01.01.2021 12:15;580.58;708.664;7.571;0.116;42.118;42.88;40.415;100.636;352.982;35.802;67.744;0.211;18.189
01.01.2021 12:30;590.16;711.296;7.59;0.117;45.78;41.088;40.349;100.636;353.155;35.955;68.219;0.218;18.189
01.01.2021 12:45;594.341;708.981;7.59;0.118;46.826;39.168;39.422;100.636;352.982;35.945;68.073;0.161;18.06
01.01.2021 13:00;592.5;708.188;7.546;0.117;50.227;37.12;37.833;100.636;353.155;35.924;67.452;0.161;18.017
01.01.2021 13:15;590.578;709.689;7.494;0.117;53.105;37.12;36.311;100.636;353.155;35.782;67.452;0.156;18.361
01.01.2021 13:30;587.901;712.949;7.507;0.117;58.337;36.992;34.424;100.636;352.982;35.71;67.781;0.145;18.318
01.01.2021 13:45;584.463;709.004;7.494;0.117;57.029;37.12;31.611;100.636;352.982;35.659;67.854;0.141;18.361
01.01.2021 14:00;582.087;702.074;7.475;0.117;53.628;37.632;28.003;100.636;352.982;35.527;67.489;0.224;18.361
01.01.2021 14:15;580.954;708.252;7.475;0.117;60.168;39.296;24.461;100.636;353.155;35.557;68.912;0.114;18.361
01.01.2021 14:30;583.83;699.083;7.507;0.116;53.105;40.448;20.754;100.636;353.155;35.476;69.46;0.108;18.318
01.01.2021 14:45;583.713;688.176;7.494;0.116;42.641;41.984;17.013;100.636;353.155;35.547;71.066;0.163;18.361
01.01.2021 15:00;588.583;686.14;7.507;0.116;39.763;46.464;13.207;100.636;353.155;36.108;70.92;0.161;18.103
01.01.2021 15:15;593.426;687.981;7.52;0.116;42.641;48.256;9.301;100.636;353.155;36.496;71.467;0.161;18.232
01.01.2021 15:30;600.649;693.715;7.514;0.117;47.088;50.944;5.793;100.636;353.328;36.659;73.146;0.172;18.318
01.01.2021 15:45;608.767;693.952;7.494;0.118;45.518;54.784;2.979;100.636;353.155;36.649;74.132;0.169;18.318
01.01.2021 16:00;620.834;701.274;7.584;0.118;48.134;59.648;1.159;100.636;352.982;36.781;75.628;0.2;18.404
01.01.2021 16:15;641.313;714.34;7.616;0.119;55.198;65.28;0.265;100.636;353.328;36.985;76.176;0.29;18.447
01.01.2021 16:30;660.168;721.99;7.616;0.121;55.982;71.808;0.033;100.636;353.328;37.24;76.395;0.513;18.318
01.01.2021 16:45;671.309;731.808;7.686;0.12;58.598;78.08;0;100.636;353.155;37.638;76.504;1.03;18.361
01.01.2021 17:00;683.742;734.596;7.744;0.118;54.936;84.096;0;100.636;352.982;38.107;76.395;1.221;18.361
01.01.2021 17:15;694.496;738.295;7.776;0.124;51.274;90.368;0;100.636;352.982;38.525;76.979;1.399;18.232
01.01.2021 17:30;704.131;740.621;7.782;0.121;46.565;97.664;0;100.636;352.982;38.638;76.577;1.553;18.103
01.01.2021 17:45;709.444;742.441;7.821;0.12;43.949;102.144;0;100.636;352.982;38.709;76.285;1.692;18.103
01.01.2021 18:00;712.028;746.984;7.802;0.122;42.641;106.88;0;100.636;352.982;38.383;77.417;1.76;18.361
01.01.2021 18:15;709.049;753.727;7.795;0.12;42.641;114.048;0;100.636;352.982;38.393;77.198;1.725;18.189
01.01.2021 18:30;708.47;758.617;7.789;0.122;44.995;116.864;0;100.636;352.982;38.383;77.307;1.78;17.759
01.01.2021 18:45;696.674;768.666;7.802;0.118;52.843;119.424;0;100.636;352.982;38.321;77.052;1.514;17.974
01.01.2021 19:00;688.926;768.492;7.827;0.12;49.181;121.6;0;100.636;353.155;38.576;77.234;2.189;17.974
01.01.2021 19:15;674.461;770.008;7.814;0.118;48.919;123.904;0;100.636;353.155;38.566;77.271;1.78;17.845
01.01.2021 19:30;658.454;777.005;7.795;0.117;52.058;127.616;0;100.636;353.155;38.607;77.599;1.577;17.845
01.01.2021 19:45;642.463;780.129;7.789;0.117;53.628;130.048;0;100.636;352.982;38.209;77.38;1.452;17.888
01.01.2021 20:00;631.761;784.177;7.744;0.126;55.982;131.84;0;100.636;352.982;38.077;77.49;0.939;18.361
01.01.2021 20:15;617.39;782.257;7.731;0.118;52.843;132.864;0;100.636;353.155;38.056;77.928;0.565;18.361
01.01.2021 20:30;598.149;772.834;7.718;0.117;42.641;135.68;0;100.636;352.982;37.944;76.285;0.513;18.318
01.01.2021 20:45;581.363;768.537;7.706;0.118;37.932;137.472;0;100.636;352.982;37.76;75.336;0.363;18.232
01.01.2021 21:00;593.69;769.779;7.68;0.12;35.316;140.032;0;100.636;352.808;37.434;76.723;0.669;18.361
01.01.2021 21:15;580.874;774.809;7.648;0.124;39.763;141.312;0;100.636;352.808;36.873;76.687;0.339;18.619
01.01.2021 21:30;568.806;777.192;7.616;0.126;40.548;143.36;0;100.636;352.808;36.516;76.65;0.442;18.49
01.01.2021 21:45;565.426;787.687;7.635;0.121;52.32;141.952;0;100.636;352.982;36.496;76.906;0.235;18.404
01.01.2021 22:00;558.47;795.926;7.578;0.124;60.43;145.536;0;98.901;352.808;36.496;74.825;0.953;18.275
01.01.2021 22:15;543.276;797.495;7.571;0.123;58.598;150.656;0;98.901;352.462;36.373;73.949;0.587;18.275
01.01.2021 22:30;529.17;791.396;7.578;0.124;51.274;152.448;0;98.901;352.289;36.312;73.73;0.508;18.232
01.01.2021 22:45;516.303;789.144;7.571;0.121;49.966;152.32;0;98.901;352.635;35.863;73.256;0.279;18.232
01.01.2021 23:00;497.86;784.667;7.526;0.125;52.32;149.12;0;98.901;352.635;35.608;70.08;0.249;18.103
01.01.2021 23:15;482.437;770.62;7.482;0.12;42.641;146.816;0;98.901;352.808;35.343;68.474;0.147;17.888
01.01.2021 23:30;467.525;757.695;7.469;0.122;32.177;147.456;0;98.901;352.808;35.547;65.007;0.191;18.017
01.01.2021 23:45;450.583;748.977;7.488;0.123;27.468;148.096;0;98.901;352.116;35.537;60.992;0.11;18.146
02.01.2021 00:00;444.977;740.598;7.379;0.119;28.253;146.304;0;98.901;349.171;36.098;55.991;0.064;18.318
02.01.2021 00:15;436.162;741.075;7.398;0.118;30.084;144.64;0;98.901;349.518;36.098;56.028;0.015;18.275
02.01.2021 00:30;424.381;738.788;7.392;0.119;27.206;144.384;0;98.901;351.076;36.414;55.042;0.022;18.232
02.01.2021 00:45;413.931;736.648;7.418;0.12;25.637;143.872;0;98.901;351.942;36.404;54.13;0.035;18.189
02.01.2021 01:00;408.266;731.777;7.398;0.117;25.637;141.696;0;98.901;351.942;36.679;51.83;0.033;17.544
02.01.2021 01:15;401.056;730.569;7.373;0.115;27.468;140.16;0;98.901;350.903;36.547;51.794;0.022;17.286
02.01.2021 01:30;394.934;733.377;7.334;0.117;30.607;139.264;0;98.901;351.942;36.598;51.392;0.022;17.2
02.01.2021 01:45;390.969;727.751;7.309;0.115;29.822;135.424;0;98.901;351.769;35.904;51.246;0.018;17.243
02.01.2021 02:00;389.348;727.241;7.347;0.118;33.485;133.76;0;98.901;350.903;35.853;49.385;0.031;17.458
02.01.2021 02:15;385.365;733.369;7.379;0.116;41.071;132.608;0;98.901;350.73;35.557;49.531;0.018;17.458
02.01.2021 02:30;379.753;730.382;7.373;0.118;39.502;131.328;0;98.901;350.73;35.557;49.567;0.02;17.286
02.01.2021 02:45;377.495;722.857;7.386;0.117;33.223;130.432;0;98.901;350.73;35.261;49.458;0.02;17.329
02.01.2021 03:00;379.367;718.466;7.373;0.121;28.514;131.072;0;98.901;350.903;35.027;49.129;0.011;17.415
02.01.2021 03:15;378.024;715.918;7.392;0.118;26.16;131.328;0;98.901;350.384;34.945;49.348;0.013;17.329
02.01.2021 03:30;379.187;716.711;7.398;0.119;26.422;131.456;0;98.901;350.384;34.986;49.567;0.02;17.458
02.01.2021 03:45;381.953;715.259;7.366;0.116;24.852;130.944;0;98.901;350.384;35.292;49.969;0.02;17.415
02.01.2021 04:00;385.981;716.928;7.366;0.119;22.759;130.944;0;100.636;351.769;35.639;50.261;0.02;17.415
02.01.2021 04:15;387.066;714.571;7.379;0.119;20.666;130.432;0;100.636;351.942;35.965;50.042;0.018;17.372
02.01.2021 04:30;390.626;711.108;7.379;0.117;19.358;127.232;0;100.636;352.289;36.118;50.443;0.035;17.501
02.01.2021 04:45;395.152;709.353;7.366;0.112;20.143;124.032;0;100.636;352.462;36.455;50.516;0.044;17.587
02.01.2021 05:00;405.136;707.778;7.379;0.112;22.759;118.4;0;100.636;352.462;37.067;51.319;0.057;17.587
02.01.2021 05:15;407.294;707.748;7.379;0.112;24.852;116.352;0;100.636;352.462;37.179;51.027;0.119;17.63
02.01.2021 05:30;414.587;709.659;7.386;0.112;27.468;114.944;0;100.636;352.635;37.291;51.283;0.231;17.673
02.01.2021 05:45;420.956;707.682;7.379;0.111;26.683;112.768;0;100.636;352.462;37.414;52.341;0.172;17.716
02.01.2021 06:00;433.856;708.434;7.443;0.116;28.776;110.592;0;100.636;352.116;37.444;53.473;0.079;17.759
02.01.2021 06:15;440.679;708.827;7.45;0.118;31.915;107.392;0;100.636;352.116;38.077;53.327;0.037;17.759
02.01.2021 06:30;448.846;710.122;7.411;0.115;34.793;104.832;0;100.636;352.116;38.831;53.546;0.04;17.802
02.01.2021 06:45;453.792;711.667;7.443;0.111;37.147;102.784;0;100.636;351.942;39.372;54.458;0.015;17.759
02.01.2021 07:00;461.69;716.368;7.494;0.114;40.548;101.12;0;100.636;351.596;39.729;57.378;0.037;17.716
02.01.2021 07:15;466.398;714.822;7.533;0.115;43.164;96.384;0;100.636;351.596;40.055;57.597;0.026;17.716
02.01.2021 07:30;481.154;710.722;7.533;0.115;41.594;93.44;0;100.636;351.596;40.239;57.743;0.024;17.802
02.01.2021 07:45;493.916;706.777;7.546;0.118;37.147;91.648;0;100.636;352.635;40.341;58.875;0.029;17.802
02.01.2021 08:00;511.114;704.467;7.59;0.114;32.962;89.856;0.298;100.636;349.691;40.841;64.678;0.042;17.759
02.01.2021 08:15;524.098;700.412;7.603;0.119;29.822;86.912;0.629;100.636;349.344;41.453;66.065;0.07;17.759
02.01.2021 08:30;535.001;699.604;7.642;0.121;28.776;85.248;1.423;100.636;347.786;41.698;68.438;0.077;17.759
02.01.2021 08:45;547.213;698.666;7.629;0.12;27.206;82.176;2.78;100.636;347.959;42.065;70.263;0.073;17.759
02.01.2021 09:00;560.121;706.434;7.654;0.116;25.114;79.232;4.667;100.636;352.808;42.32;75.701;0.427;17.759
02.01.2021 09:15;571.403;705.028;7.642;0.121;23.544;76.16;6.918;100.636;352.808;42.677;76.322;0.484;17.716
02.01.2021 09:30;578.852;696.873;7.693;0.122;21.713;71.04;9.202;100.636;352.116;42.82;73.329;0.486;17.716
02.01.2021 09:45;586.601;697.71;7.75;0.121;20.666;65.92;11.751;100.636;352.462;43.075;76.869;0.658;17.802
02.01.2021 10:00;596.314;695.29;7.744;0.118;19.097;61.056;14.365;100.636;352.982;43.299;77.417;0.86;17.716
02.01.2021 10:15;602.35;696.364;7.744;0.115;19.882;57.728;17.146;100.636;353.155;43.789;77.563;0.847;17.759
02.01.2021 10:30;609.919;693.204;7.738;0.115;18.312;52.992;19.33;100.636;352.982;44.105;78.366;0.869;17.759
02.01.2021 10:45;616.789;693.101;7.731;0.115;17.789;50.432;22.045;100.636;352.982;44.39;78.366;0.856;17.759
02.01.2021 11:00;624.156;692.025;7.718;0.117;18.05;46.848;24.924;100.636;352.982;44.421;78.22;0.651;17.458
02.01.2021 11:15;634.981;691.367;7.706;0.116;17.527;43.648;26.844;100.636;353.155;44.482;78.658;0.836;17.759
02.01.2021 11:30;643.27;691.141;7.699;0.116;18.05;41.472;28.301;100.636;353.155;44.503;78.548;0.902;17.759
02.01.2021 11:45;646.001;689.296;7.712;0.116;19.097;37.888;29.492;100.636;352.982;44.472;78.22;0.922;17.759
02.01.2021 12:00;651.242;687.429;7.648;0.115;19.62;34.816;30.717;100.636;353.155;44.339;77.891;0.647;17.845
02.01.2021 12:15;655.466;686.92;7.635;0.116;19.62;33.664;31.478;100.636;353.155;44.339;77.855;0.491;17.931
02.01.2021 12:30;662.306;684.17;7.622;0.116;19.62;31.488;31.114;100.636;353.155;44.339;77.745;0.447;17.888
02.01.2021 12:45;664.308;681.097;7.61;0.114;19.358;30.08;30.055;100.636;353.155;44.339;77.636;0.312;17.802
02.01.2021 13:00;658.319;678.012;7.59;0.115;18.835;29.056;28.367;100.636;353.155;44.309;77.709;0.438;17.802
02.01.2021 13:15;653.19;675.411;7.565;0.114;17.527;29.056;26.844;100.636;353.155;44.278;77.964;0.427;17.845
02.01.2021 13:30;649.117;671.965;7.558;0.114;16.742;29.056;24.428;100.636;353.155;44.37;77.855;0.378;17.673
02.01.2021 13:45;643.155;671.116;7.59;0.114;16.219;30.464;22.045;100.636;353.155;44.503;78.293;0.381;17.716
02.01.2021 14:00;639.816;668.377;7.565;0.114;15.434;31.616;19.132;100.636;353.155;44.492;77.818;0.656;17.759
02.01.2021 14:15;634.666;666.558;7.61;0.114;14.126;34.432;16.285;100.636;353.155;44.523;77.234;0.684;17.759
02.01.2021 14:30;635.967;666.671;7.61;0.115;15.434;36.736;13.273;100.636;353.155;44.605;76.65;0.741;17.716
02.01.2021 14:45;635.638;666.92;7.622;0.113;17.266;38.144;10.46;100.636;353.155;44.401;76.65;0.757;17.716
02.01.2021 15:00;636.297;669.706;7.571;0.111;19.882;41.344;8.043;100.636;353.155;44.329;76.76;0.202;17.673
02.01.2021 15:15;638.237;673.339;7.597;0.112;24.59;42.496;5.693;100.636;353.155;44.309;76.869;0.209;17.673
02.01.2021 15:30;643.288;676.108;7.59;0.113;26.945;45.056;3.807;100.636;352.982;44.38;76.833;0.136;17.63
02.01.2021 15:45;650.628;678.659;7.61;0.113;29.299;46.592;2.019;100.636;353.155;44.309;77.052;0.158;17.716
02.01.2021 16:00;661.216;681.797;7.667;0.113;29.822;50.176;0.695;100.636;352.982;44.411;77.052;0.484;17.759
02.01.2021 16:15;675.134;688.205;7.693;0.112;32.438;53.76;0.066;100.636;352.982;44.778;77.526;0.541;17.673
02.01.2021 16:30;691.457;694.933;7.699;0.112;35.578;56.832;0;100.636;352.982;45.217;77.599;0.605;17.673
02.01.2021 16:45;701.589;700.806;7.744;0.111;36.886;60.288;0;100.636;353.155;45.635;77.526;1.195;17.63
02.01.2021 17:00;714.763;708.34;7.782;0.111;40.025;63.36;0;100.636;353.155;45.502;78.001;2.009;17.759
02.01.2021 17:15;723.68;715.882;7.802;0.115;44.734;65.92;0;100.636;353.155;45.594;77.818;2.435;17.673
02.01.2021 17:30;736.909;725.059;7.827;0.113;50.227;69.376;0;100.636;353.155;45.563;77.928;2.561;17.673
02.01.2021 17:45;741.11;737.662;7.834;0.114;57.814;73.984;0;100.636;353.155;45.574;78.256;2.622;17.673
02.01.2021 18:00;742.879;750.474;7.814;0.112;64.877;79.744;0;100.636;353.155;45.502;78.001;2.917;17.716
02.01.2021 18:15;737.575;766.144;7.808;0.112;74.033;86.4;0;100.636;353.155;45.982;77.855;2.49;17.673
02.01.2021 18:30;728.8;771.717;7.834;0.112;75.341;91.264;0;100.636;352.808;45.941;77.818;2.29;17.673
02.01.2021 18:45;717.112;773.779;7.84;0.113;73.248;96;0;100.636;352.635;45.737;78.001;2.068;17.501
02.01.2021 19:00;704.116;781.59;7.853;0.113;76.126;100.224;0;100.636;352.808;45.502;78.366;2.418;17.544
02.01.2021 19:15;688.241;790.233;7.834;0.113;81.881;103.168;0;100.636;352.635;45.421;78.877;1.995;17.673
02.01.2021 19:30;673.181;799.536;7.84;0.113;88.159;106.368;0;100.636;352.808;45.441;78.804;1.78;17.587
02.01.2021 19:45;653.872;807.196;7.802;0.112;93.13;109.44;0;100.636;352.808;45.37;78.621;1.604;17.673
02.01.2021 20:00;640.104;808.85;7.776;0.114;93.13;111.872;0;100.636;352.808;45.288;77.928;1.582;17.716
02.01.2021 20:15;625.24;809.025;7.738;0.111;90.775;114.944;0;100.636;352.982;45.064;78.037;1.065;17.673
02.01.2021 20:30;606.313;811.986;7.731;0.111;90.775;118.272;0;100.636;352.808;44.911;78.183;0.972;17.587
02.01.2021 20:45;590.228;818.257;7.738;0.111;94.961;121.856;0;100.636;352.289;44.737;77.49;0.766;17.673
02.01.2021 21:00;597.592;822.017;7.68;0.12;95.746;125.44;0;100.636;352.462;44.707;77.052;0.458;17.716
02.01.2021 21:15;585.921;826.319;7.667;0.112;97.054;128.64;0;100.636;352.808;44.064;77.234;0.431;17.673
02.01.2021 21:30;571.812;837.56;7.674;0.114;103.594;134.656;0;100.636;352.289;43.727;77.161;0.079;17.63
02.01.2021 21:45;568.477;843.087;7.661;0.112;104.902;139.264;0;100.636;352.289;43.411;77.015;0.081;17.716
02.01.2021 22:00;565.758;848.816;7.61;0.119;104.378;146.304;0;100.636;352.635;42.952;76.322;0.187;17.673
02.01.2021 22:15;551.681;857.42;7.571;0.115;109.61;153.216;0;100.636;352.462;42.667;73.183;0.244;17.716
02.01.2021 22:30;536.605;866.242;7.584;0.114;116.412;157.696;0;100.636;352.116;42.452;71.248;0.268;17.716
02.01.2021 22:45;526.799;883.978;7.584;0.113;132.37;163.072;0;100.636;352.289;42.177;67.671;0.35;17.716
02.01.2021 23:00;504.048;896.079;7.526;0.112;143.357;169.088;0;100.636;352.116;41.545;63.583;0.4;17.716
02.01.2021 23:15;490.309;906.716;7.514;0.112;151.205;174.592;0;100.636;352.289;40.8;61.503;0.306;17.759
02.01.2021 23:30;476.558;924.899;7.488;0.112;164.808;181.504;0;100.636;352.116;40.361;60.043;0.158;17.673
02.01.2021 23:45;461.432;943.139;7.507;0.112;178.673;190.72;0;100.636;349.344;39.627;58.729;0.075;17.716
03.01.2021 00:00;451.287;950.219;7.45;0.114;186.521;198.912;0;100.636;348.652;39.188;50.407;0.15;18.189
03.01.2021 00:15;439.171;945.46;7.437;0.117;179.719;204.032;0;100.636;347.093;38.546;49.677;0.057;18.146
03.01.2021 00:30;427.985;941.054;7.443;0.115;171.871;212.736;0;100.636;345.361;37.628;47.049;0.026;18.189
03.01.2021 00:45;416.819;952.849;7.43;0.114;182.858;219.392;0;100.636;343.456;36.802;43.873;0.013;18.275
03.01.2021 01:00;406.792;950.254;7.405;0.115;175.795;228.736;0;100.636;340.338;36.567;42.34;0.176;18.146
03.01.2021 01:15;397.261;949.328;7.411;0.11;171.61;235.904;0;100.636;337.047;36.067;42.231;0.037;18.275
03.01.2021 01:30;389.81;957.815;7.392;0.114;179.196;242.944;0;100.636;332.717;34.935;41.683;0.009;18.189
03.01.2021 01:45;384.376;968.437;7.437;0.111;187.829;247.68;0;100.636;330.119;34.19;42.194;0.009;18.232
03.01.2021 02:00;381.15;982.852;7.424;0.113;198.293;255.104;0;100.636;328.041;33.65;41.391;0.011;18.189
03.01.2021 02:15;379.211;1004.335;7.418;0.114;214.25;263.296;0;100.636;326.309;33.017;41.136;0.013;18.146
03.01.2021 02:30;373.321;1014.66;7.405;0.111;220.79;268.288;0;100.636;325.616;32.303;41.282;0.04;18.189
03.01.2021 02:45;371.992;1011.055;7.373;0.112;209.28;276.864;0;100.636;326.309;31.518;40.734;0.04;18.189
03.01.2021 03:00;371.026;1023.146;7.366;0.115;216.343;280.192;0;100.636;328.214;31.059;40.99;0.042;18.189
03.01.2021 03:15;369.129;1047.19;7.366;0.112;233.87;286.976;0;100.636;328.041;30.794;41.209;0.04;18.146
03.01.2021 03:30;366.916;1062.131;7.341;0.113;237.271;294.784;0;102.371;330.985;30.498;40.625;0.04;18.103
03.01.2021 03:45;366.19;1070.258;7.392;0.11;241.98;298.88;0;102.371;331.332;29.172;40.88;0.081;18.06
03.01.2021 04:00;370.657;1072.235;7.405;0.118;240.41;304.64;0;102.371;329.773;28.417;40.88;0.075;18.146
03.01.2021 04:15;369.351;1083.732;7.379;0.114;241.98;314.368;0;102.371;330.119;28.121;40.953;0.095;18.232
03.01.2021 04:30;368.748;1091.517;7.405;0.116;245.381;320;0;102.371;329.426;27.581;40.917;0.088;18.232
03.01.2021 04:45;369.172;1112.832;7.379;0.114;261.6;326.528;0;100.636;330.466;26.918;40.917;0.042;18.232
03.01.2021 05:00;374.082;1146.563;7.405;0.116;284.621;336.896;0;100.636;330.466;26.673;41.355;0.163;18.232
03.01.2021 05:15;373.185;1174.976;7.398;0.112;297.178;353.28;0;100.636;330.292;26.551;41.209;0.088;18.232
03.01.2021 05:30;375.15;1194.021;7.411;0.116;309.473;362.24;0;100.636;328.214;26.653;40.99;0.013;18.275
03.01.2021 05:45;370.419;1196.963;7.411;0.118;313.92;361.984;0;100.636;326.828;26.612;41.209;0.013;18.232
03.01.2021 06:00;372.698;1210.093;7.469;0.118;318.629;371.968;0;100.636;325.27;26.173;41.61;0.031;18.189
03.01.2021 06:15;373.818;1235.34;7.482;0.116;325.169;386.432;0;100.636;329.253;26.398;41.537;0.042;18.275
03.01.2021 06:30;382.735;1249.175;7.475;0.116;323.338;401.152;0;100.636;329.773;26.908;41.537;0.051;18.189
03.01.2021 06:45;385.278;1262.23;7.475;0.114;327.262;409.728;0;100.636;330.292;27.499;41.172;0.035;18.017
03.01.2021 07:00;385.962;1275.593;7.565;0.116;324.907;421.888;0;100.636;332.544;27.917;42.048;0.084;17.888
03.01.2021 07:15;384.288;1281.841;7.533;0.116;323.599;429.056;0;100.636;332.198;28.05;42.669;0.053;17.931
03.01.2021 07:30;400.171;1278.574;7.578;0.116;318.367;433.28;0;100.636;329.773;28.203;42.596;0.051;17.974
03.01.2021 07:45;415.059;1280.834;7.578;0.117;321.245;434.304;0;100.636;327.175;28.652;42.924;0.057;18.146
03.01.2021 08:00;437.561;1295.042;7.654;0.118;333.278;434.048;0.364;100.636;327.002;30.1;43.399;0.211;18.232
